id,autor,comentario,likes,data
UgzJo-4FuwFiQij1Eph4AaABAg,@alfabetizacaoprazerosa544,"Rede Bobo, não vejo fazem anos,bem antes da Pandemia,deixei de acompanhar esses jornazistas!",0,2022-10-29T01:24:12Z
Ugw5jcKgB73V8HriFSF4AaABAg,@salessandroalves,"Sou mais a Globo , viva BOLSONARO 13",0,2022-10-29T01:22:39Z
UgyeluymIhTqvkm9qUB4AaABAg,@vivianejulita40,"🎶🎤OH BOLSONARO VOCÊ NÃO VAI PERDER,NO DIA 30 VAMOS VER O CHORO DO PT🎼",0,2022-10-29T01:22:16Z
UgwCcX0RqneixwwLmBZ4AaABAg,@flaviareis7827,DEUS Está no CONTROLE 🙏🏽,0,2022-10-29T01:19:30Z
Ugwm-xbqeovJ_ERaD1F4AaABAg,@maristelaclemer8384,"Se a quadrilha voltar nunca mais sai , o ladrão vai implantar o regime comunista então seremos com Cuba , Venezuela, Nicarágua, Rússia... onde nunca mais terá eleições, só fica o ditador !
Somos todos Bolsonaro 🇧🇷🇧🇷🇧🇷",0,2022-10-29T01:17:37Z
Ugx6vTDJ1AzeixN6LkB4AaABAg,@maristelaclemer8384,"Deus, é  misericórdia e bom, mais também é justo. 
Nós vamos vencer, nome de Jesus!
Bolsonaro 22!🇧🇷🇧🇷🇧🇷🤝🤝🇧🇷🇧🇷🇧🇷🤝🤝",0,2022-10-29T01:17:31Z
UgzbfD9NmMj1Fer9bEt4AaABAg,@lucimarnascimento8457,Vamos lá Capitão,0,2022-10-29T01:16:11Z
Ugwoe1A9tcHTLt6izVV4AaABAg,@marysouzabarbosa6869,LulaLadrão LulaLadrão LulaLadrão LulaLadrão,0,2022-10-29T01:16:02Z
Ugx4TRIehFLtse_sBhd4AaABAg,@marysouzabarbosa6869,O face me bloqueou não posso comentar kkkk,0,2022-10-29T01:15:40Z
UgxpKYLJnZf_ZHK-1FR4AaABAg,@marilenelopes2382,Bonner corrompido junto com a Globo lixo. Nunca vai dar direito de resposta pra nada pro presidente. Mas eles são das trevas. Nós somos de Deus,0,2022-10-29T01:15:36Z
UgwM5_87vzJaidy87bd4AaABAg,@fernandamartinscaldeira841,Band parabéns pela transparência !!!! O povo representado aqui 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,2022-10-29T01:14:25Z
UgyUPoxyzTkVa6Csv4Z4AaABAg,@reginaldogodoidasilva8443,Uma bactéria reproduz por bipartição já o salário mínimo reproduz escravo também por bipartição,0,2022-10-29T01:10:45Z
Ugzy5wJOwbbRe4KAcmp4AaABAg,@rosesilper6565,Bolsonaro 22🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,2022-10-29T01:09:22Z
UgxSAenGEBSSHFCX8XB4AaABAg,@jailsasilva9347,Desenrolar bate e fora Bolsonaro lula ganhou no primeiro turno e vai vai no segundo vai ser lapada kkkkk,0,2022-10-29T01:04:44Z
Ugx2C0HSOxlQ8XZNR554AaABAg,@jailsasilva9347,Eu até entendo os ricos fica do lado de Bolsonaro aqui os pobre fica do lado dele e sacanagem viu kkkk,0,2022-10-29T01:03:23Z
UgyA7cpnIKu3Nxsrblp4AaABAg,@jailsasilva9347,Bolsonaro diz que se ganhar a eleição vai ficar os 600 bora ver kkkk,0,2022-10-29T01:02:29Z
UgwNVU4h6ix4wbYfbiJ4AaABAg,@vilmabarros9556,✌💚💛💙,0,2022-10-29T01:01:28Z
UgzsmyqmrZoin6E-kMt4AaABAg,@nobrenobre130,Luladrão foge toda hora,0,2022-10-29T00:59:13Z
UgwEV1CXFPgl-pXOert4AaABAg,@joseclaudioalvesdecarvalho4458,Juntos somos mais fortes B22B22B22B22B22 🇧🇷🇧🇷🇧🇷🇧🇷.. É Bolsonaro de NOVO 🇧🇷🇧🇷🇧🇷,0,2022-10-29T00:56:24Z
UgwOD1PNeTVNZfDpbI94AaABAg,@cleageralda9887,Presidente bocionarista meu parabéns você e humano e por uma casa na lama em 4 anos não e para gualguer bocionario deus te colocou nesta cadeira que mau você sentou pois você estava sempre trabalhando com o povo e não fazendo o povo de troca como essa gente aí que tem nojo de chegar perto do povo só porque ocupa uma cadeirinha de um pordezinho gente que o que fala não e o que demostra palavras cabe na boca de gualguer um até de um ladrão corupitos desonesto porco fascista miserável 🙃🇧🇷💚❤️💛💯,0,2022-10-29T00:50:14Z
UgwFiyp6BGIINhYc3xN4AaABAg,@josiane9329,Além de ladrão e covarde,0,2022-10-29T00:46:30Z
UgwnSnEgMNa3JXJkdBh4AaABAg,@ANDRÉMAROMBEIRO-e3p,Lula 13...,0,2022-10-29T00:43:37Z
UgyqaCk0DWHgNc2lebx4AaABAg,@ledacossetin4332,A Globo é  o maior lixo....,0,2022-10-29T00:39:07Z
UgxbDU0tjRnFpOzve-94AaABAg,@hiagofernandes3571,Bora começar logo kk,1,2022-10-29T00:36:45Z
UgxfsY9sokPipgeCFwt4AaABAg,@goretemedeiros89,Parabéns  presidente Bolsonaro. Estamos  juntos ❤️,0,2022-10-29T00:34:07Z
UgwpAMnTRzfSytlRcA94AaABAg,@ocampi,"Nunca estive na dúvida, sei que Bolsonaro é o homem que merece ser reeleito.",1,2022-10-29T00:32:53Z
UgyWh57ZMd16e_hSQTl4AaABAg,@alziracosta7947,Rumo a vitória  com Bolsonaro 22,0,2022-10-29T00:30:20Z
Ugwli3sHwil6lWncgiZ4AaABAg,@Viva-h2s,"Partido novo falou bonito sobre o agro, quer privatizar igual Bolsonaro, pensa nos lucros. Ja Lula, so pensa no comunismo",0,2022-10-29T00:18:55Z
UgydBST_3e-Me4vsifF4AaABAg,@m.r.f.rondonopolis541,22,0,2022-10-28T23:29:42Z
Ugy958JIU9d8iEDDcM14AaABAg,@damianacristina7257,#22,0,2022-10-28T23:23:16Z
Ugw0D_BdoN-d47UAlxp4AaABAg,@aldemanqueirozcostaqueiroz2468,Que hora começa o debate  ??,0,2022-10-28T23:21:09Z
UgxsXyUeK7DELiVN2PB4AaABAg,@alexandrodelima72,"Voces sabem por que lula foi nesse debate?  Porque aglobo manda na Band! Querem uma prova ?  Dou a voces observem o horario de progamação da band e a prgramação da globo, a band sempre evita  os horarios nobres da globo!",0,2022-10-28T14:56:35Z
UgzR23tAkUlu-AwwvPl4AaABAg,@sc5739,"Bolsonaro, neste momento para nós brasileiros, significa democracia e liberdade.",0,2022-10-28T01:34:14Z
UgxUM1llyvlMeKnNabB4AaABAg,@sc5739,Força Bolsonaro!,0,2022-10-28T01:31:39Z
Ugyi4zJsJYUGnd2h3YN4AaABAg,@fatimacorreia329,"Assuntos errados
. Soraya e até ete ...valem nada ...perderam e se aliaram ao ladrão....mesmo o chamando neste debate de ladrão ..",0,2022-10-27T13:11:05Z
Ugy0oC4So1L4qquDyzZ4AaABAg,@joseedgle2468,bossonaro presidente novamente.,1,2022-10-25T23:48:53Z
UgzfRinZqrOvWuKCiwN4AaABAg,@mauriciomarques8476,"Uma escola aqui no Ce, governada pelo consórcio PT, foi invadida por bandidos armados , atirando, promovendo desordem..... Graças a Deus a PM chegou, e conseguiu prender a quadrilha, detalhe ninguém abriu um livro sequer e leu uma história para eles kkkkkkkkk teve muito foi BALA ....",0,2022-10-25T18:32:14Z
UgzQE2rYoHWpjMgiRrR4AaABAg,@ViviGOMES7810,Mentiroso e vc velho ladrao vc não tem vergonha na cara  vc que vai voltar pra casa velho nogento mentiroso Bolsonaro sim e Homem de valor e fala a verdade na cara de qualquer um e e exatamente esse motivo que é cômoda vcs mentiroso e corrupto quem tem caráter amor próprio pela família e principalmente a Deus não vota no pt,0,2022-10-25T16:26:27Z
UgwKXqOldHyQ9JTMKuR4AaABAg,@joserubensalcantara9874,Pelo o que eu seio juiz Lula pegou o Brasil com emprego investimento o Real valorizado o que foi que juiz Lula fez no Brasil o Brasil Quer saber,1,2022-10-24T01:43:36Z
UgxEUZMSiMNXjaiWfyJ4AaABAg,@FernandoSoares-ci8og,Bolsonaro 22,0,2022-10-24T01:20:24Z
UgwzoKIC9NkkAGCyHTJ4AaABAg,@chicongove,🇲🇿🇲🇿🇲🇿👏👏👏👏,1,2022-10-22T19:06:57Z
Ugyd61PfzUQQ7t-4mNp4AaABAg,@ademarlicio61,Fora lula,0,2022-10-22T14:26:08Z
Ugygmytspp1Vgla9__p4AaABAg,@klebersantana7439,22 neles,0,2022-10-22T03:37:14Z
UgzODk3mKObvqX2d8u54AaABAg,@rcsilva7,QQ l,0,2022-10-22T03:33:04Z
Ugzb9K1Gkj8KENEAciB4AaABAg,@fernandorosa4233,"MILHÕES DE TRABALHADORES ESTÃO COM O FTGS PRESO, POIS FIZERAM SAQUE ANIVERSÁRIO E SÓ PODEM SACAR. 3 ANOS. BOLSONARO NÃO TEM ESSE DIREITO",0,2022-10-21T18:21:08Z
UgyldQ6JmGQ7YIcX7JJ4AaABAg,@fernandorosa4233,O FGTS É DE DIREITO DE TODO TRABALHADOR. BOLSONARO NÃO TEM O DIREITO DE PRENDER O FGTS,0,2022-10-21T18:19:48Z
Ugz87CsVGLv_LVJ-xJd4AaABAg,@zuleidemedeiros9283,"Luiz Inácio da Silva,  valorize a  saúde,  quando vc  estiver  dó ente procura o  hospital e  nós  é quem vai a  tende .",0,2022-10-21T15:47:37Z
UgxWOiGJIvtx7z-OiZp4AaABAg,@elizabetemanoel1643,22 💚💛🇧🇷🇧🇷,0,2022-10-21T03:54:13Z
UgzDWeFtRq1JOWVg4OJ4AaABAg,@martarodrigues643,Ri de mais nesse debatekkkkk,0,2022-10-20T23:35:50Z
Ugz9Sr8FiqkElm56Cj14AaABAg,@ildebrandobastos7602,"A quem não tem o de que acusar só resta cobrar as lágrimas que Bolsonaro não chorou. Porém, ele é o presidente que mais chorou por motivos nobres, os mais diversos. Acusações ridículas! Rsrs..",1,2022-10-20T23:13:08Z
UgyXBYkDYNkCXi7_sd54AaABAg,@apashara7767,"Lula, o senhor está enganado os brasileiros não sentem saudade nenhuma do seu governo corrupto. Infelizmente não sabíamos da podridão porque era uma mídia toda manipulada pela cúpula. Deus e maior!!!",0,2022-10-20T15:30:11Z
UgzyIcbSH_-m5-yIGFF4AaABAg,@Gegewn7,Lula 13,0,2022-10-20T13:16:20Z
UgxBlSa4_JNK0NNQkpd4AaABAg,@sofiepetalopes,Lula para de mimi é 22 e tu também e para vota no 22  seu 6 dedo,0,2022-10-20T03:26:51Z
Ugx55Hi2V98bjtf9vj94AaABAg,@larasantos4272,O Brasil é 13❣️,0,2022-10-19T20:35:13Z
Ugyqa-7qy3sxfN025P94AaABAg,@ericasouza5679,"E verdade o que bolsonaro falou minha mae. Recebia era 60 reais depois passou pra 80,00 reais.por aluno na escola publicar nao dava pra nada .",0,2022-10-19T16:53:25Z
UgwsZ8j1vbtNB0CKvjh4AaABAg,@marcelocorreiadasilva5880,Fora lula ladrao volta pra prisao,0,2022-10-19T03:01:39Z
Ugz6wBmoCM4my0taVDd4AaABAg,@fatossobrefutebol-fsf5356,Y,0,2022-10-19T00:50:23Z
Ugy5H5zakbJie-1Ginh4AaABAg,@danieledacostasilva3099,"Lula quando está no campo de batalha dele,que é a globo,ele se sente todo poderoso. Quando ele n está ele fica escabriado",0,2022-10-19T00:04:26Z
UgyEDt_4TwomWTvDBgZ4AaABAg,@danieledacostasilva3099,Parabéns Band👏🏻👏🏻bom trabalho,0,2022-10-19T00:00:55Z
Ugz4uHJkFgon2XGjywR4AaABAg,@danieledacostasilva3099,N vai ter plateia 👏🏻👏🏻👏🏻 . Deveria ser assim na globo,0,2022-10-19T00:00:18Z
Ugy7SZmvPgSpKB7g-Ll4AaABAg,@nadiacardoso10,U,0,2022-10-18T23:59:32Z
UgyGEpLWEK3mdEYVayN4AaABAg,@matheusteixeira2773,Lula nosso futuro presidente do Brasil chega de safadeza iprocresia usando o nome do senhor Jesus Cristo,0,2022-10-18T21:47:43Z
UgwBkJzR7udBKGqqd4l4AaABAg,@nifentaaj8028,"Primeiro turno fui de bolsonaro mas segundo turno é lula , 51 imóveis e orçamento secreto e não tem investigação que democracia e que verdade é essa?",0,2022-10-18T21:39:53Z
Ugx-ldiC3wlbqh-SeB14AaABAg,@isaildessouza2247,Ojlb nn n n n n n n n n n n n n n n n n n n,0,2022-10-18T21:20:32Z
UgwcWkq5FhKpIh7EXxR4AaABAg,@karlaschnitzer4671,Parabéns por uma debate com conteúdo 👏,0,2022-10-18T20:16:11Z
Ugyzb76rbq70wqTDA_94AaABAg,@elianemrodrigues37,22🇧🇷🇧🇷🇧🇷,0,2022-10-18T17:44:05Z
UgxEepmWIuwNGRAo7lF4AaABAg,@doramendanha14,22,0,2022-10-18T17:09:11Z
UgzpPNQShjPymdARIGV4AaABAg,@wandersoncesar4989,Fora BOLSONARO CORRUPTO destruídor do Brasil CORRUPTO.,1,2022-10-18T16:44:13Z
UgwyIwZFF3c5vUFquzJ4AaABAg,@Dan-th8xf,2️⃣2️⃣❤️❤️🇧🇷🇧🇷,3,2022-10-18T15:33:57Z
UgyjVFR56gkS8g3G7Sp4AaABAg,@querdicadeque,Dessa vez vou de Bolsonaro. Acho que lula já teve sua chance. O tempo dele já passou.,2,2022-10-18T12:05:15Z
UgwPcLCv1BSwpE-_UWB4AaABAg,@mauriciobatista8193,"Revendo o debate aqui, ... faltou direito de resposta p Bolsonaro no final pelos ataques inverídicos do Lula que ficou com um minuto a mais que Bolsonaro e ainda teve a palavra final.",1,2022-10-18T10:44:17Z
Ugz4cH19vyGWXfvjX_14AaABAg,@williamsampaio2131,"Não estou conseguindo ver o debate, a voz do Lula é seus argumentos sem solidez e preparados para idiotas esta me causando nojo 🤮, literalmente.",0,2022-10-18T10:39:20Z
UgxJL9jJu-MDlYNBrq94AaABAg,@joliabsa,"Acorda povo!
Vou falar o que todos sabem!
O pt roubou o Brasil por anos,
Todos os dias tinha noticia de corrupção,
O Brasil era pra ser potencia mundial porem lula e sua quadrilha saquearam tudo,
Esses jornalistas e famosos, emissoras e jornais só quem que volte o dinheiro publico pro bolso deles, sao contra o povo,
O lula só esta solto porque seus amigos bandidos mudaram as leis para o soltar e o candidatar,
Bolsonaro enfrentou pandemia e guerra e ainda deu auxilio e o Brasil esta crescendo,
Se fosse o lula nessa pandemia o país estava acabado,
Antes de Bolsonaro entrar a ideologia de genero estava tomando conta,
Os bandidos que estao no poder não deixaram investigar quem mandou matar Bolsonaro pois são todos da mesma quadrilha,
Os ministros de lula eram especialistas em roubar enquanto Bolsonaro coloca ministro que entendem do ministerio,
Abra os olhos vc que votou no lula,
Quantas pessoas o lula matou desviando verba de hospitais,
Quem vota em bandido é cúmplice,
Que Deus abençoe nosso País e não permita que esses quadrilha volte ao poder,",2,2022-10-18T10:23:36Z
UgxYA-OxY7ZnIxvP2hN4AaABAg,@fatimacepedes5354,último debate na Band com lula e Bolsonaro,0,2022-10-18T04:28:33Z
UgyxRI6VLVP8f3zlSlR4AaABAg,@a_real_knight,"Toma no Cu.... Eu votei no Lula vida toda, ele só enrolou o povo brasileiro, a corrupção monstruosa que rolou no governo dele deixou o miserável continuando na miséria, desvios na parte da saúde matou foi muita gente pois sempre foi precária a situação, pobreza gera criminalidade também pois nóis se desespera e acaba pensando fazendu merda, acaba um ficando contra o outro pô, da licença o maluco só enrolou, não termino quase nada que começou, tá na cara porque foi preso, e solto pelos amigo fodão que teve poder pra solta ele, tá loco ridículo isso, ainda tem genti que não qué enxerga fica defendendo só porque tá passando na televisão umas parada forçada contra o tiozão aí, mas tá forcadão os artista também tão assim por causa da lei lá dos artista que corto dinheiro pra eles, nóis se fode nesse país pois somo burro memo, povo tá loco quere lula divolta se é loco, tá na cara já essas porra, ainda mais pobre quinem eu, tenho que rala na rua no sinal vendendo os bagulho, na moral prefiro 600 mango que os 40 conto, quem não precisa com certeza tá aí fazendo L não precisa né pau no cu, e quem precisa tá loco baba ovo pra volta ganha 190 conto, pra que mano, qui merda, por isso vamo si fude Memo kinem a Venezuela, na real nasce pobre e no Brasil é uma merda, pior é paga imposto pra um veio safado continua rico falando que é pai dos pobre, puta que pariu, e o povo ainda chama o outro de genocida pow na moral nada vê, doença veio lá da china ninguém fala nada bando de cuzao, ainda aproveitaram foi pra criar caos no Brasil e rouba mais no meio da dor e sofrimento Du zotro, só nu vê quem nu quer velho, tinha que te até outro presidente memo pois esse Bolsonaro aí também não conseguiu manda im nada",1,2022-10-18T03:54:29Z
Ugw6jeMeCAwsd1Zw5UZ4AaABAg,@Ghost-kr1ft,É 22,0,2022-10-18T03:33:47Z
UgzhJQ7_18flPn5MyXx4AaABAg,@lilianchinelli8758,"Parabéns, que debate dinâmico, moderno, esclarecedor, produtivo, agregou demais!👏🏼👏🏼👏🏼👏🏼",11,2022-10-18T03:18:24Z
UgwARLE6rGdnTseUQDV4AaABAg,@marlenecastello2328,Só sei de uma coisa. 22 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,2022-10-18T03:10:07Z
Ugza1-miGOcuT60uztt4AaABAg,@Davilucca012,"O cara vem com discurso de bebida, quantas famílias já perdeu alguém por conta de bebida, bebida em excesso causa descontrole da pessoa, a pessoa abandona o lar, usa drogas, dirige bêbado, deixa a família em casa e fica no bar o dia todo, risco de não entregar a sua produtividade no trabalho, não julgo quem bebe, só uma reflexão de que a bebida não e um opção pra ser estimulada, conheço muita gente que bebe e super de boa, mais tem casos e casos, quem concorda CMG curte aí .",0,2022-10-18T02:31:07Z
UgwbcA8aaHU2_egRo714AaABAg,@lucasmonteiro7p,"Não teve trocação de soco, então nem teve graça...",1,2022-10-18T02:05:43Z
Ugzx12iaEJncv0XbZUB4AaABAg,@silis77,Calada vence 🇧🇷22,1,2022-10-18T01:02:00Z
Ugwl1ekA8l6l7_R---d4AaABAg,@roberta8136,"""Todos e Todas"" é as tuas ventas ....",0,2022-10-18T00:50:35Z
UgxxOX_H8ANpCdXYUV54AaABAg,@ivamarquesvieiradasilvaiva6270,Chupa que é de uva Ptzada da miséra 😂😂. Aqui é Bolsonaro 🇧🇷,0,2022-10-17T23:16:21Z
UgxL_B6O2zqGCQhy9Xd4AaABAg,@mauriciobatista8193,"Parabéns pelo debate. Muito bem conduzido, apesar da falta de educação do Lula. Bolsonaro veio mais preparado e foi muiiiiito melhor no debate.",0,2022-10-17T23:04:28Z
UgxqAC04nIxEUaQxGj14AaABAg,@julianaroberta492,Fora bolsonaro,0,2022-10-17T21:48:49Z
Ugz-FXmZxw3blsmZe5V4AaABAg,@julianaroberta492,O cara fala mal de todas as classes  aí perde a eleição e acha ruim e burro viu,0,2022-10-17T21:48:31Z
Ugz_bkHDwUiE0_tHsTl4AaABAg,@fauzepinheiro494,chupa  Demônio  do Lula. bosonaro campeão,1,2022-10-17T20:51:51Z
Ugx1dDoWbLQtbV_MNf54AaABAg,@robsonsalis7000,Bolsonaro destruiu essa anta do lulaaaaa kkkkkkkk,2,2022-10-17T20:29:16Z
Ugw1tXg_8ipGLFIfHh54AaABAg,@luizlopes7668,Jornalista esquerdistas!,0,2022-10-17T20:26:08Z
UgwiXEMKfwjDAqZCq8R4AaABAg,@luizlopes7668,"Porra ,esses repórteres pós debate,não  tem nem vergonha de defender à todo tempo o Lula.",1,2022-10-17T20:24:51Z
Ugy-96Pt1ibmTWNAEQ14AaABAg,@cacildapimentel7726,Eles estava no debate mas parecem amigo acho estranho,1,2022-10-17T20:12:37Z
UgzEmh-3rGsbK6J2nsB4AaABAg,@lucienealmeida3581,Esse bolsanaro é um mentiroso de carteirinha,0,2022-10-17T19:59:32Z
UgxH5enfG8XJ0B6BB414AaABAg,@dudacristina9975,"Lula raposa velha,PT NUNCA MAIS",1,2022-10-17T19:37:36Z
Ugy0ssHyByYuDcsiLOx4AaABAg,@FranDamasceno61,Divide suas fazendas que dá pra ajudar as mulheres necessitadas. Tadinha!!!,0,2022-10-17T18:53:54Z
UgzXrhIM5gdwmFgn1K94AaABAg,@julioolivabelmiro3441,Bolsonaro se descompôs.,0,2022-10-17T18:21:07Z
UgwSacMyitUuGTzIlXZ4AaABAg,@leocabral22,"Uma hora achei que era o Padre Kelmon no lugar do Lula, interrompendo o oponente e perdendo a linha kkkkkkkkkkkk

Sempre fechado com o capitão 22 🇧🇷",0,2022-10-17T18:04:51Z
UgzRXf2HZm-9aKf3Ket4AaABAg,@margaridabatista5553,22 nele,0,2022-10-17T17:47:02Z
UgzEQG8eFoiDcKgHEnp4AaABAg,@adalbertomartiniano841,BOLSONARO 22 E TARCÍSIO GOVERNADOR DE SÃO PAULO 1O,0,2022-10-17T17:35:07Z
UgxaRNsiyQY_2oDtdsh4AaABAg,@sueliaria4242,"Simone vc e outra falsa como a Soraia as duas são ricas é só buscam e se ajudar, e fala de pobres não se tem nada que elas fizeram durante seus mandatos pra tirar nenhuma família se quer da pobreza. Duas hipócritas.",0,2022-10-17T16:54:42Z
Ugx_hZ4UFGVHYYzqAth4AaABAg,@marilenemorgado4364,"Show de Humildade,sabedoria e honestidade do nosso Presidente,deu no outro de lavada",0,2022-10-17T16:54:05Z
UgwWrH4gBVj5Z6vZO-R4AaABAg,@sueliaria4242,"Ciro sempre foi mentiroso,só fala mentira . Ciro e riquíssimo, fazendeiro e nunca ajudou nenhum pobre, falso.",0,2022-10-17T16:52:13Z
UgxStRn7MboZIksnABR4AaABAg,@larissabrito325,Nicolas Ferreira está mais preparado intelectualmente para governar o Brasil. O resto é vergonhoso... A velha política precisa se aposentar. É um câncer para o Brasil.,0,2022-10-17T16:29:07Z
UgyOmMWqyLqTjmUag_F4AaABAg,@Luciano_souza1,"Como que o Brasil vai ser um país de primeiro mundo se ninguém quer trabalhar para gerar lucros para o país. A maioria quer escolher o candidato que der mais auxílios, tem que trabalhar gente não tem outro jeito! Parem de querer migalhas vocês tem força vá a luta .",1,2022-10-17T16:25:18Z
UgxKRoY7LheZ1gW0GQR4AaABAg,@peter100casa,Lula foi jantado 😼,0,2022-10-17T16:16:49Z
UgxyHxrwP1HZoKSaYvl4AaABAg,@teologiapraticaluisartur8581,Esse mestre Yoda é louco mesmo é um mentiroso descarando,0,2022-10-17T16:09:26Z
UgwS6eUS1TjYrHNkmt14AaABAg,@Princy.3139,Parabéns a Band min surpreendeu,0,2022-10-17T15:54:28Z
Ugx2yEX7t-lS3vhmYsJ4AaABAg,@thaissimoes5226,"Espero que a Globo tenha aprendido como se faz um debate sério, neutro e sem jornalistas ou emissora militante... Parabéns Band! Foi o melhor debate de todos os tempos!!!!*",0,2022-10-17T15:41:32Z
UgyYsz7TWWFBFTG1jit4AaABAg,@eraldoalves8822,"O presidente deixou o Lula desorientado, é tanto que falou a data errada das eleições,  e no término dos debates saiu xingando seus  subordinados...",0,2022-10-17T15:06:02Z
Ugy5fPxK8Nb3cO4O4G94AaABAg,@geosadaquedias304,Esse lula e mais sujo q pau de galinheiro,0,2022-10-17T15:04:21Z
UgxBnG_AipWqrVJAtSl4AaABAg,@evelinporfirio280,"Lembro muito bem Sr Presidente, quando no início da pandemia,o Sr não queria assinar o auxílio emergêncial",0,2022-10-17T14:38:03Z
UgxaWgnLgQyQ62VIGH54AaABAg,@midirfs,22,0,2022-10-17T14:20:23Z
Ugxyx1Hln_Ks1QvRpwF4AaABAg,@Kaka_artes_,"Brasil pátria amada, família 🙏
Só vamos capitão 🇧🇷🤟🇧🇷🤟🇧🇷🇧🇷 22 🇧🇷",0,2022-10-17T13:49:31Z
Ugy1Djsdp4W4e5s0ZDN4AaABAg,@carlosmagno5193,L um,0,2022-10-17T13:46:07Z
Ugy6dS8fz72cWIbFAN14AaABAg,@mariceliosilvaInstagram,"Como povo que condenar uma doença pro presidente resolver , ser ele não tem culpa ele fez oque foi necessario",0,2022-10-17T13:20:20Z
Ugza75-zcvZ2eJ8biwN4AaABAg,@dona7412,Lula foi ESCURRASSADO no debate kk,0,2022-10-17T13:12:28Z
UgxkSO2oyxkJO-eKVa94AaABAg,@jeovabarbozadeliracavalcan3802,"que coisa ruim. Baixaria pura! Um atacou a pandemia e o outro a corrupção. E os grandes projetos para o Brasil, com é que fica? E nós, idosos de cujo valor da aposentadoria gastamos mais de 60% só com médicos e remédios, e das ferrovias que foram privatizadas ou objeto de concessão, foram totalmente abandonadas, principalmente as do Nordeste, cujo abandono gerou estações em ruínas, oficinas roubadas, máquinas e vagões sicateados e virando ferro velho...um descaso total, ninguém falou sobre nada só roubo, compras de imóveis, prisão, rachadinha, pandemia, etc. NADA DE PROVEITOSO! Debate é momento para se discutir o futuro do Brasil, é tempo de se mostrar o que se vai fazer em benefício dos milhões de desempregados e de moradores de rua. Um lástima o debate de ontem à noite!!!",0,2022-10-17T13:09:11Z
